Device 1 (D1) start connection to server
   D1 sends M1 to Server: (1, b'\xf4\x00I\xe8w\x8f\x15+\x99\xde\xac\x06v\x85\x0fN')
Server refuse Device 1, already connected


Timing Results, AES-128 as Encryption/Decryption, SHA-512 with HMAC for secure vault update:
+-----------+--------------+--------------+----------------+--+-------------+
| Device ID | Encrypt (ms) | Decrypt (ms) | SV Update (ms) |  |  Auth. (ms) |
|    5799   |  0.03290176  |  0.00572205  |   0.02884865   |  |  0.92029572 |
|    5800   |  0.03409386  |  0.00572205  |   0.02932549   |  |  0.88500977 |
|    5801   |  0.05030632  |  0.00762939  |   0.03933907   |  |  0.96869469 |
|    5802   |  0.03170967  |  0.00524521  |   0.03004074   |  |  0.88500977 |
|    5803   |  0.03337860  |  0.00596046  |   0.02884865   |  |  0.90074539 |
|    5804   |  0.03242493  |  0.00643730  |   0.03957748   |  |  0.88572502 |
|    5805   |  0.03337860  |  0.00596046  |   0.02980232   |  |  0.92482567 |
|    5806   |  0.03242493  |  0.00548363  |   0.02956390   |  |  0.89168549 |
|    5807   |  0.03170967  |  0.00572205  |   0.03004074   |  |  0.81419945 |
|    5808   |  0.01502037  |  0.00548363  |   0.01978874   |  |  0.51832199 |
|    5809   |  0.02145767  |  0.00929832  |   0.03266335   |  |  0.57101250 |
|    5810   |  0.02646446  |  0.00834465  |   0.02932549   |  |  0.57625771 |
|    5811   |  0.02288818  |  0.00596046  |   0.01978874   |  |  0.52547455 |
|    5812   |  0.02193451  |  0.00882149  |   0.03457069   |  |  0.57363510 |
|    5813   |  0.02121925  |  0.00834465  |   0.02932549   |  |  0.56791306 |
|    5814   |  0.01478195  |  0.01001358  |   0.02002716   |  |  0.51641464 |
|    5815   |  0.02169609  |  0.00858307  |   0.02908707   |  |  0.55885315 |
|    5816   |  0.02002716  |  0.00786781  |   0.02646446   |  |  0.54240227 |
|    5817   |  0.02026558  |  0.00715256  |   0.03075600   |  |  0.52475929 |
|    5818   |  0.02026558  |  0.00786781  |   0.02694130   |  |  0.51927567 |
|    5819   |  0.01478195  |  0.00548363  |   0.01978874   |  |  0.46515465 |
|    5820   |  0.03218651  |  0.00596046  |   0.03743172   |  |  0.92244148 |
|    5821   |  0.03242493  |  0.00572205  |   0.02956390   |  |  0.87571144 |
|    5822   |  0.03242493  |  0.01549721  |   0.02908707   |  |  0.88095665 |
|    5823   |  0.03790855  |  0.00786781  |   0.03552437   |  |  0.94127655 |
|    5824   |  0.02264977  |  0.00572205  |   0.01955032   |  |  0.39219856 |
|    5825   |  0.01502037  |  0.00596046  |   0.02408028   |  |  0.38671494 |
|    5826   |  0.01478195  |  0.00619888  |   0.01955032   |  |  0.38218498 |
|    5827   |  0.02598763  |  0.01001358  |   0.02646446   |  |  0.55646896 |
|    5828   |  0.02026558  |  0.00715256  |   0.03218651   |  |  0.52666664 |
|    5829   |  0.01478195  |  0.00572205  |   0.01978874   |  |  0.47826767 |
|    5830   |  0.02169609  |  0.00953674  |   0.02527237   |  |  0.57244301 |
|    5831   |  0.02193451  |  0.00858307  |   0.03457069   |  |  0.56433678 |
|    5832   |  0.01859665  |  0.00643730  |   0.01955032   |  |  0.51832199 |
|    5833   |  0.02145767  |  0.00834465  |   0.03433228   |  |  0.57840347 |
|    5834   |  0.01502037  |  0.00548363  |   0.02002716   |  |  0.38552284 |
|    5835   |  0.01502037  |  0.00572205  |   0.01978874   |  |  0.54240227 |
|    5836   |  0.02169609  |  0.00882149  |   0.03027916   |  |  0.57101250 |
|    5837   |  0.02193451  |  0.00810623  |   0.02932549   |  |  0.56076050 |
|    5838   |  0.01502037  |  0.00572205  |   0.01955032   |  |  0.52618980 |
|    5839   |  0.02169609  |  0.00882149  |   0.03218651   |  |  0.58197975 |
|    5840   |  0.02145767  |  0.00882149  |   0.03242493   |  |  0.56481361 |
|    5841   |  0.01478195  |  0.00619888  |   0.02360344   |  |  0.52714348 |
|    5842   |  0.02145767  |  0.00858307  |   0.02884865   |  |  0.57530403 |
|    5843   |  0.02193451  |  0.00858307  |   0.02884865   |  |  0.56123734 |
|    5844   |  0.01525879  |  0.00548363  |   0.02360344   |  |  0.47659874 |
|    5845   |  0.02169609  |  0.00858307  |   0.03170967   |  |  0.57220459 |
|    5846   |  0.02527237  |  0.00882149  |   0.02956390   |  |  0.57458878 |
|    5847   |  0.01502037  |  0.00548363  |   0.02121925   |  |  0.48422813 |
|    5848   |  0.02813339  |  0.00834465  |   0.02932549   |  |  0.58054924 |
|    5849   |  0.04506111  |  0.01502037  |   0.02431870   |  |  0.44298172 |
|    5850   |  0.02074242  |  0.00858307  |   0.01978874   |  |  0.52142143 |
|    5851   |  0.03290176  |  0.00596046  |   0.04291534   |  |  0.90312958 |
|    5852   |  0.03194809  |  0.00596046  |   0.03957748   |  |  0.88477135 |
|    5853   |  0.03600121  |  0.00786781  |   0.03695488   |  |  0.94294548 |
|    5854   |  0.03361702  |  0.00619888  |   0.02884865   |  |  0.89669228 |
|    5855   |  0.03194809  |  0.00572205  |   0.04053116   |  |  0.88834763 |
|    5856   |  0.03147125  |  0.00548363  |   0.03027916   |  |  0.81205368 |
|    5857   |  0.03194809  |  0.00548363  |   0.03886223   |  |  0.89931488 |
|    5858   |  0.03123283  |  0.00596046  |   0.02908707   |  |  0.89550018 |
|    5859   |  0.03314018  |  0.00596046  |   0.02956390   |  |  0.88405609 |
|    5860   |  0.03337860  |  0.01764297  |   0.04005432   |  |  0.91862679 |
|    5861   |  0.03361702  |  0.00548363  |   0.02956390   |  |  0.88334084 |
|    5862   |  0.03147125  |  0.00596046  |   0.02908707   |  |  0.88906288 |
|    5863   |  0.04577637  |  0.00619888  |   0.03886223   |  |  0.91838837 |
|    5864   |  0.03218651  |  0.00548363  |   0.02932549   |  |  0.88667870 |
|    5865   |  0.03242493  |  0.00643730  |   0.02884865   |  |  0.89073181 |
|    5866   |  0.03933907  |  0.00834465  |   0.03814697   |  |  1.00350380 |
|    5867   |  0.01525879  |  0.00572205  |   0.01978874   |  |  0.40435791 |
|    5868   |  0.01621246  |  0.00739098  |   0.02551079   |  |  0.53238869 |
|    5869   |  0.02169609  |  0.00882149  |   0.02861023   |  |  0.57053566 |
|    5870   |  0.05245209  |  0.00572205  |   0.02908707   |  |  0.94962120 |
|    5871   |  0.04172325  |  0.00572205  |   0.03147125   |  |  0.91147423 |
|    5872   |  0.03218651  |  0.00572205  |   0.02813339   |  |  0.87761879 |
|    5873   |  0.05292892  |  0.01955032  |   0.03576279   |  |  0.97370148 |
|    5874   |  0.03290176  |  0.00572205  |   0.02932549   |  |  0.88381767 |
|    5875   |  0.03242493  |  0.00548363  |   0.03027916   |  |  0.88953972 |
|    5876   |  0.03075600  |  0.00619888  |   0.03981590   |  |  0.86736679 |
|    5877   |  0.03814697  |  0.00929832  |   0.03838539   |  |  1.00517273 |
|    5878   |  0.03194809  |  0.00548363  |   0.02908707   |  |  0.89573860 |
|    5879   |  0.04720688  |  0.00548363  |   0.03409386   |  |  0.89383125 |
|    5880   |  0.03194809  |  0.00667572  |   0.02932549   |  |  0.94914436 |
|    5881   |  0.03361702  |  0.00643730  |   0.02908707   |  |  0.94914436 |
|    5882   |  0.03266335  |  0.00667572  |   0.02956390   |  |  0.86164474 |
|    5883   |  0.03790855  |  0.00762939  |   0.03743172   |  |  0.95915794 |
|    5884   |  0.03266335  |  0.00572205  |   0.03933907   |  |  0.94437599 |
|    5885   |  0.03194809  |  0.00596046  |   0.02908707   |  |  0.90169907 |
|    5886   |  0.04363060  |  0.00572205  |   0.02980232   |  |  0.89168549 |
|    5887   |  0.03743172  |  0.00762939  |   0.04434586   |  |  0.94962120 |
|    5888   |  0.03123283  |  0.00667572  |   0.02932549   |  |  0.90432167 |
|    5889   |  0.03218651  |  0.00548363  |   0.02932549   |  |  0.88572502 |
|    5890   |  0.03266335  |  0.00572205  |   0.03170967   |  |  0.89025497 |
|    5891   |  0.03767014  |  0.01049042  |   0.02956390   |  |  0.94509125 |
|    5892   |  0.03218651  |  0.00596046  |   0.03933907   |  |  0.90813637 |
|    5893   |  0.03337860  |  0.00524521  |   0.02908707   |  |  0.88214874 |
|    5894   |  0.04172325  |  0.00619888  |   0.02932549   |  |  0.87070465 |
|    5895   |  0.03671646  |  0.00762939  |   0.03910065   |  |  0.96440315 |
|    5896   |  0.03147125  |  0.00572205  |   0.03004074   |  |  0.89573860 |
|    5897   |  0.03218651  |  0.00548363  |   0.02980232   |  |  0.88953972 |
|    5898   |  0.03290176  |  0.00596046  |   0.03981590   |  |  0.88882446 |
|    5899   |  0.03147125  |  0.00572205  |   0.02932549   |  |  0.81491470 |
|    5900   |  0.03314018  |  0.00596046  |   0.03242493   |  |  0.88119507 |
|    5901   |  0.03290176  |  0.00548363  |   0.02932549   |  |  0.89788437 |
|    5902   |  0.03433228  |  0.00548363  |   0.02908707   |  |  1.19805336 |
|    5903   |  0.03242493  |  0.00548363  |   0.04076958   |  |  0.91314316 |
|    5904   |  0.03337860  |  0.00572205  |   0.03004074   |  |  0.88596344 |
|    5905   |  0.03290176  |  0.00596046  |   0.02980232   |  |  0.89883804 |
|    5906   |  0.03886223  |  0.00834465  |   0.04029274   |  |  0.98037720 |
|    5907   |  0.04744530  |  0.00572205  |   0.03027916   |  |  0.90980530 |
|    5908   |  0.03194809  |  0.00572205  |   0.03075600   |  |  0.90098381 |
|    5909   |  0.03314018  |  0.00572205  |   0.03027916   |  |  0.91004372 |
|    5910   |  0.03290176  |  0.00643730  |   0.02932549   |  |  0.89859962 |
|    5911   |  0.03767014  |  0.00905991  |   0.04887581   |  |  0.97417831 |
|    5912   |  0.04458427  |  0.00572205  |   0.02980232   |  |  0.96344948 |
|    5913   |  0.03242493  |  0.00572205  |   0.02980232   |  |  0.90336800 |
|    5914   |  0.03194809  |  0.00572205  |   0.04005432   |  |  0.88596344 |
|    5915   |  0.03814697  |  0.00882149  |   0.03862381   |  |  0.98156929 |
|    5916   |  0.12755394  |  0.00619888  |   0.02861023   |  |  1.03449821 |
|    5917   |  0.03194809  |  0.00596046  |   0.02956390   |  |  0.91767311 |
|    5918   |  0.03123283  |  0.00572205  |   0.02884865   |  |  0.82206726 |
|    5919   |  0.04196167  |  0.00619888  |   0.04386902   |  |  0.90026855 |
|    5920   |  0.03194809  |  0.00572205  |   0.02956390   |  |  0.91338158 |
|    5921   |  0.03194809  |  0.00596046  |   0.02932549   |  |  0.81515312 |
|    5922   |  0.03266335  |  0.00596046  |   0.04220009   |  |  0.91362000 |
|    5923   |  0.03194809  |  0.00619888  |   0.02908707   |  |  0.88977814 |
|    5924   |  0.04625320  |  0.02074242  |   0.03647804   |  |  0.96702576 |
|    5925   |  0.03242493  |  0.00572205  |   0.02908707   |  |  0.91958046 |
|    5926   |  0.03194809  |  0.00572205  |   0.02980232   |  |  0.88739395 |
|    5927   |  0.03290176  |  0.00596046  |   0.04124641   |  |  0.89788437 |
|    5928   |  0.03242493  |  0.00572205  |   0.02932549   |  |  0.87785721 |
|    5929   |  0.03194809  |  0.00548363  |   0.02932549   |  |  0.93317032 |
|    5930   |  0.03266335  |  0.00500679  |   0.03767014   |  |  0.91695786 |
|    5931   |  0.03194809  |  0.00572205  |   0.02956390   |  |  0.87380409 |
|    5932   |  0.03337860  |  0.01883507  |   0.02837181   |  |  0.89836121 |
|    5933   |  0.03552437  |  0.00596046  |   0.02956390   |  |  0.82612038 |
|    5934   |  0.03194809  |  0.00572205  |   0.02956390   |  |  0.93173981 |
|    5935   |  0.03290176  |  0.00548363  |   0.04196167   |  |  0.89716911 |
|    5936   |  0.03218651  |  0.00524521  |   0.02932549   |  |  0.80823898 |
|    5937   |  0.04267693  |  0.00524521  |   0.02956390   |  |  0.89335442 |
|    5938   |  0.03266335  |  0.00596046  |   0.04720688   |  |  0.93698502 |
|    5939   |  0.03266335  |  0.00548363  |   0.02908707   |  |  0.82612038 |
|    5940   |  0.03123283  |  0.00596046  |   0.02932549   |  |  0.91123581 |
|    5941   |  0.04196167  |  0.00524521  |   0.03075600   |  |  0.89001656 |
|    5942   |  0.03719330  |  0.00762939  |   0.03743172   |  |  0.98299980 |
|    5943   |  0.03218651  |  0.00572205  |   0.03981590   |  |  0.97036362 |
|    5944   |  0.03337860  |  0.00596046  |   0.02956390   |  |  0.88953972 |
|    5945   |  0.03290176  |  0.00643730  |   0.02932549   |  |  0.88262558 |
|    5946   |  0.03266335  |  0.00691414  |   0.03123283   |  |  0.94962120 |
|    5947   |  0.03123283  |  0.00572205  |   0.02861023   |  |  0.90289116 |
|    5948   |  0.03218651  |  0.00596046  |   0.02980232   |  |  0.90336800 |
|    5949   |  0.04196167  |  0.00596046  |   0.03123283   |  |  0.93078613 |
|    5950   |  0.03266335  |  0.00596046  |   0.02932549   |  |  0.88214874 |
|    5951   |  0.03814697  |  0.00762939  |   0.03743172   |  |  0.95701218 |
|    5952   |  0.03147125  |  0.00572205  |   0.02956390   |  |  0.96368790 |
|    5953   |  0.03147125  |  0.00596046  |   0.02932549   |  |  0.92315674 |
|    5954   |  0.03266335  |  0.00596046  |   0.03027916   |  |  0.89621544 |
|    5955   |  0.03147125  |  0.00619888  |   0.03051758   |  |  0.86545944 |
|    5956   |  0.03790855  |  0.00834465  |   0.03170967   |  |  0.94628334 |
|    5957   |  0.04434586  |  0.00643730  |   0.03242493   |  |  0.93388557 |
|    5958   |  0.03242493  |  0.00572205  |   0.02956390   |  |  0.82421303 |
|    5959   |  0.03266335  |  0.00572205  |   0.04124641   |  |  0.89573860 |
|    5960   |  0.03361702  |  0.00572205  |   0.02956390   |  |  0.91934204 |
|    5961   |  0.03194809  |  0.00572205  |   0.02908707   |  |  0.90861320 |
|    5962   |  0.03242493  |  0.00524521  |   0.03933907   |  |  0.89550018 |
|    5963   |  0.03242493  |  0.00524521  |   0.02956390   |  |  0.92959404 |
|    5964   |  0.03218651  |  0.00572205  |   0.02837181   |  |  0.91981888 |
|    5965   |  0.03266335  |  0.00643730  |   0.03170967   |  |  0.90742111 |
|    5966   |  0.03242493  |  0.00572205  |   0.02980232   |  |  0.88810921 |
|    5967   |  0.03218651  |  0.00524521  |   0.03004074   |  |  0.93293190 |
|    5968   |  0.03218651  |  0.00548363  |   0.02980232   |  |  0.89573860 |
|    5969   |  0.03218651  |  0.00619888  |   0.04124641   |  |  0.89907646 |
|    5970   |  0.03266335  |  0.00548363  |   0.03838539   |  |  0.95033646 |
|    5971   |  0.03218651  |  0.00596046  |   0.02908707   |  |  0.89812279 |
|    5972   |  0.04744530  |  0.00572205  |   0.03004074   |  |  0.89192390 |
|    5973   |  0.03242493  |  0.00596046  |   0.03242493   |  |  0.92339516 |
|    5974   |  0.03266335  |  0.00572205  |   0.02956390   |  |  0.93698502 |
|    5975   |  0.03290176  |  0.00715256  |   0.02908707   |  |  0.90456009 |
|    5976   |  0.04315376  |  0.00572205  |   0.02908707   |  |  0.90074539 |
|    5977   |  0.03743172  |  0.00548363  |   0.02908707   |  |  0.96440315 |
|    5978   |  0.03266335  |  0.00596046  |   0.04339218   |  |  0.93030930 |
|    5979   |  0.03337860  |  0.00548363  |   0.02908707   |  |  0.88810921 |
|    5980   |  0.03194809  |  0.00667572  |   0.02956390   |  |  0.93960762 |
|    5981   |  0.03790855  |  0.00548363  |   0.03957748   |  |  0.97584724 |
|    5982   |  0.03218651  |  0.00548363  |   0.02956390   |  |  0.91505051 |
|    5983   |  0.03147125  |  0.00619888  |   0.02956390   |  |  0.92768669 |
|    5984   |  0.05626678  |  0.00643730  |   0.02861023   |  |  0.91123581 |
|    5985   |  0.03242493  |  0.00548363  |   0.02956390   |  |  1.25098228 |
|    5986   |  0.03695488  |  0.00596046  |   0.03695488   |  |  0.83446503 |
|    5987   |  0.03123283  |  0.00596046  |   0.02884865   |  |  1.22022629 |
|    5988   |  0.03552437  |  0.00596046  |   0.02932549   |  |  0.84733963 |
|    5989   |  0.03385544  |  0.00572205  |   0.03123283   |  |  0.84257126 |
|    5990   |  0.03290176  |  0.00572205  |   0.03051758   |  |  0.92124939 |
|    5991   |  0.03314018  |  0.00596046  |   0.02956390   |  |  0.90432167 |
|    5992   |  0.04363060  |  0.00548363  |   0.03528595   |  |  0.91409683 |
|    5993   |  0.03743172  |  0.00786781  |   0.03552437   |  |  0.97942352 |
|    5994   |  0.04935265  |  0.00524521  |   0.04363060   |  |  0.94175339 |
|    5995   |  0.03600121  |  0.00596046  |   0.03004074   |  |  0.82993507 |
|    5996   |  0.04553795  |  0.00596046  |   0.03147125   |  |  0.92029572 |
|    5997   |  0.05221367  |  0.00929832  |   0.04148483   |  |  0.99134445 |
|    5998   |  0.03242493  |  0.00596046  |   0.03099442   |  |  0.93126297 |
|    5999   |  0.03242493  |  0.00572205  |   0.02980232   |  |  0.91934204 |
|    6000   |  0.03719330  |  0.00762939  |   0.04196167   |  |  0.98896027 |
|    6001   |  0.03242493  |  0.00548363  |   0.02956390   |  |  0.93603134 |
|    6002   |  0.03242493  |  0.00572205  |   0.03957748   |  |  0.90599060 |
|    6003   |  0.03814697  |  0.00905991  |   0.03814697   |  |  0.98538399 |
|    6004   |  0.03337860  |  0.00596046  |   0.02932549   |  |  0.93936920 |
|    6005   |  0.03290176  |  0.00572205  |   0.04100800   |  |  0.91481209 |
|    6006   |  0.03790855  |  0.00786781  |   0.03194809   |  |  0.98037720 |
|    6007   |  0.04458427  |  0.00572205  |   0.02884865   |  |  0.94103813 |
|    6008   |  0.03194809  |  0.00548363  |   0.03933907   |  |  0.93173981 |
|    6009   |  0.03147125  |  0.00572205  |   0.02908707   |  |  0.89931488 |
|    6010   |  0.03027916  |  0.00596046  |   0.03480911   |  |  0.82945824 |
|    6011   |  0.03743172  |  0.00858307  |   0.03862381   |  |  1.00564957 |
|    6012   |  0.03242493  |  0.00572205  |   0.02908707   |  |  0.93579292 |
|    6013   |  0.03337860  |  0.00548363  |   0.04029274   |  |  0.90885162 |
|    6014   |  0.03218651  |  0.00572205  |   0.03051758   |  |  0.89454651 |
|    6015   |  0.04243851  |  0.00596046  |   0.02932549   |  |  0.95415115 |
|    6016   |  0.03218651  |  0.00596046  |   0.04029274   |  |  0.91004372 |
|    6017   |  0.04935265  |  0.00596046  |   0.03027916   |  |  0.90289116 |
|    6018   |  0.04959106  |  0.00762939  |   0.03623962   |  |  0.97894669 |
|    6019   |  0.03170967  |  0.00548363  |   0.02932549   |  |  0.95868111 |
|    6020   |  0.03266335  |  0.00572205  |   0.03123283   |  |  0.92506409 |
|    6021   |  0.03242493  |  0.00524521  |   0.03194809   |  |  0.90456009 |
|    6022   |  0.03743172  |  0.00548363  |   0.03099442   |  |  0.96106529 |
|    6023   |  0.04220009  |  0.00596046  |   0.03004074   |  |  0.93173981 |
|    6024   |  0.04720688  |  0.00596046  |   0.04076958   |  |  0.90742111 |
|    6025   |  0.03743172  |  0.00786781  |   0.03814697   |  |  0.97799301 |
|    6026   |  0.03242493  |  0.01645088  |   0.02956390   |  |  0.96487999 |
|    6027   |  0.03266335  |  0.00596046  |   0.02908707   |  |  0.89764595 |
|    6028   |  0.04363060  |  0.00548363  |   0.03075600   |  |  0.90789795 |
|    6029   |  0.03242493  |  0.00548363  |   0.03981590   |  |  0.94461441 |
|    6030   |  0.03266335  |  0.00619888  |   0.03027916   |  |  0.90765953 |
|    6031   |  0.04291534  |  0.00596046  |   0.03099442   |  |  0.90813637 |
|    6032   |  0.03194809  |  0.00548363  |   0.03933907   |  |  0.93102455 |
|    6033   |  0.03361702  |  0.00548363  |   0.02980232   |  |  0.91457367 |
|    6034   |  0.03147125  |  0.00667572  |   0.02956390   |  |  0.90813637 |
|    6035   |  0.03194809  |  0.00548363  |   0.03218651   |  |  0.89502335 |
|    6036   |  0.03218651  |  0.00596046  |   0.03075600   |  |  0.93913078 |
|    6037   |  0.03194809  |  0.00548363  |   0.04005432   |  |  0.91791153 |
|    6038   |  0.03242493  |  0.00643730  |   0.03051758   |  |  0.90670586 |
|    6039   |  0.04172325  |  0.00667572  |   0.03004074   |  |  1.00326538 |
